source,longitude,latitude,title,propertytype,group,provider,description,address,units,url,hidden
,-73.5886960,45.4797567,,Co-operative Housing,,,,"990 Rue du Couvent, Montréal, QC H4C 2R8, Canada",48,https://fechimm.coop/en/cooperatives/du-couvent-de-st-henri,
,-73.6289231,45.4937597,,Co-operative Housing,,,,"4575 Ave Saint-Kevin, Montreal, QC H3T 1J1, Canada",13,https://fechimm.coop/en/cooperatives/creative-de-st-kevin,
,-73.6219993,45.6191999,,Co-operative Housing,,,,"12321 Avenue Germain, Montréal-Nord, QC H1G 3T5, Canada",18,https://fechimm.coop/en/cooperatives/croisi%C3%A8re,
,-73.6374130,45.5558147,,Co-operative Housing,,,,"1105 Avenue Émile-Journault, Montréal, QC H2M 2H2, Canada",30,https://fechimm.coop/en/cooperatives/cyrille-vaillancourt,
,-73.5563217,45.5282686,,Co-operative Housing,,,,"18-1950 Avenue des Érables, Montréal, QC H2K 3V2, Canada",25,https://fechimm.coop/en/cooperatives/dames-de-coeur,
,-73.5429265,45.5409622,,Co-operative Housing,,,,"3279 Rue Adam, Montréal, QC H1W 1X8, Canada",25,https://fechimm.coop/en/cooperatives/darling,
,-73.5855987,45.4720280,,Co-operative Housing,,,,"137a Rue Delinelle, Montréal, QC H4C 3A6, Canada",12,https://fechimm.coop/en/cooperatives/delinelle,
,-73.9028872,45.5714775,,Co-operative Housing,,,,"133 Rue Hector-Lanthier, Saint-Eustache, QC J7P 1Z7, Canada",16,https://fechimm.coop/en/cooperatives/des-ch%C3%AAnes-de-saint-eustache,
,-73.5550988,45.5210516,,Co-operative Housing,,,,"1449 Rue Plessis, Montréal, QC H2L 2X2, Canada",6,https://fechimm.coop/en/cooperatives/la-detente,
,-73.5687027,45.4662639,,Co-operative Housing,,,,"3784 Rue Gertrude, Verdun, QC H4G 1R5, Canada",6,https://fechimm.coop/en/cooperatives/des-determines,
,-73.6267413,45.6187690,,Co-operative Housing,,,,"6055 R. Villeneuve, Montréal-Nord, QC H1G 1M1, Canada",36,https://fechimm.coop/en/cooperatives/deux-ecus,
,-73.5609708,45.5274036,,Co-operative Housing,,,,"Montreal, QC H2K 4E8, Canada",10,https://fechimm.coop/en/cooperatives/aux-deux-oliviers,
,-73.5586913,45.5199909,,Co-operative Housing,,,,"1654 Rue Beaudry, Montréal, QC H2L 3E7, Canada",11,https://fechimm.coop/en/cooperatives/deux-rues,
,-73.5768836,45.5149552,,Co-operative Housing,,,,"3813 Rue Sewell, Montréal, QC H2W 1W2, Canada",28,https://fechimm.coop/en/cooperatives/devonshire,
,-73.5116180,45.5876130,,Co-operative Housing,,,,"7765 Rue de Lavaltrie, Montréal, QC H1L 6M9, Canada",39,https://fechimm.coop/en/cooperatives/le-dolmen,
,-73.5501582,45.5303511,,Co-operative Housing,,,,"1680 Rue Poupart, Montréal, QC H2K 3G8, Canada",6,https://fechimm.coop/en/cooperatives/domaine-du-paradis,
,-73.6052574,45.5251814,,Co-operative Housing,,,,"5842 Avenue de l'Esplanade, Montréal, QC H2T 3A3, Canada",11,https://fechimm.coop/en/cooperatives/double-accord,
,-73.5722181,45.5123164,,Co-operative Housing,,,,"40-3553 Rue Saint-Urbain, Montréal, QC H2X 2N6, Canada",22,https://fechimm.coop/en/cooperatives/dudley,
,-73.5527073,45.5308866,,Co-operative Housing,,,,"1889 Rue Dufresne, Montréal, QC H2K 3K4, Canada",12,https://fechimm.coop/en/cooperatives/de-la-rue-dufresne-f,
,-73.6388750,45.5336257,,Co-operative Housing,,,,"8330 Durocher St, Montreal, QC H3N 2Z2, Canada",30,https://fechimm.coop/en/cooperatives/durocher-danvers,
,-73.5737586,45.5565297,,Co-operative Housing,,,,"Montreal, QC H1X 3B8, Canada",24,https://fechimm.coop/en/cooperatives/eden-du-quartier,
,-73.5921479,45.5288396,,Co-operative Housing,,,,"6-5380 Rue Rivard, Montréal, QC H2J 0B3, Canada",24,https://fechimm.coop/en/cooperatives/egali-terre,
,-73.5344466,45.5920527,,Co-operative Housing,,,,"3101 Rue Paul David, Montréal, QC H1N 0B6, Canada",142,https://fechimm.coop/en/cooperatives/emile-nelligan,
,-73.5421927,45.5452924,,Co-operative Housing,,,,"3670 Rue la Fontaine, Montréal, QC H1W 1V6, Canada",16,https://fechimm.coop/en/cooperatives/en-trac,
,-73.5643499,45.5232311,,Co-operative Housing,,,,"2218 Rue de la Visitation, Montréal, QC H2L 3C7, Canada",10,https://fechimm.coop/en/cooperatives/entre-six,
,-73.6655658,45.4417138,,Co-operative Housing,,,,"690 2e Avenue, Lachine, QC H8S 2T8, Canada",16,https://fechimm.coop/en/cooperatives/envol-de-lachine,
,-73.5347060,45.5490639,,Co-operative Housing,,,,"Montreal, QC H1V 2G3, Canada",23,https://fechimm.coop/en/cooperatives/envolee,
,-73.5374370,45.5518511,,Co-operative Housing,,,,"1701 Av. Letourneux, Montréal, QC H1V 2M9, Canada",9,https://fechimm.coop/en/cooperatives/envol,
,-74.1449710,45.2507951,,Co-operative Housing,,,,"192 Rue Saint-Louis, Salaberry-de-Valleyfield, QC J6T 1N7, Canada",18,https://fechimm.coop/en/cooperatives/l-esp%C3%A9rance,
,-73.6056759,45.5732083,,Co-operative Housing,,,,"8271 Boulevard Pie-IX, Montréal, QC H1Z 3T7, Canada",12,https://fechimm.coop/en/cooperatives/la-esperanza,
,-73.5932809,45.5223025,,Co-operative Housing,,,,"60 Avenue Laurier O, Montréal, QC H2T 2N4, Canada",12,https://fechimm.coop/en/cooperatives/esplanade,
,-73.6923216,45.5150869,,Co-operative Housing,,,,"1475 Rue Grenet, Saint-Laurent, QC H4L 5J2, Canada",48,https://fechimm.coop/en/cooperatives/ethnies,
,-73.5670274,45.4832212,,Co-operative Housing,,,,"2125 Rue Saint-Patrick, Montréal, QC H3K 0B9, Canada",22,https://fechimm.coop/en/cooperatives/etoiles-de-psc,
,-73.6283974,45.4939159,,Co-operative Housing,,,,"4560 Ave Saint-Kevin, Montreal, QC H3T 1H9, Canada",14,https://fechimm.coop/en/cooperatives/eureka,
,-75.7712782,45.4744365,,Co-operative Housing,,,,"108 Rue de la Falaise, Gatineau, QC J8Z 2W7, Canada",12,https://fechimm.coop/en/cooperatives/de-la-falaise,
,-75.7569228,45.3480220,,Co-operative Housing,,,,"1385 Woodroffe Ave, Nepean, ON K2G 1V8, Canada",20,https://fechimm.coop/en/cooperatives/familiale,
,-73.5170427,45.6090922,,Co-operative Housing,,,,"2556 Avenue Fletcher, Montréal, QC H1L 4C5, Canada",15,https://fechimm.coop/en/cooperatives/familiale-peter-hall,
,-73.5651559,45.4748528,,Co-operative Housing,,,,"2682 Rue Ryde, Montréal, QC H3K 1R8, Canada",16,https://fechimm.coop/en/cooperatives/fascination,
,-75.7358224,45.4297029,,Co-operative Housing,,,,"51 Rue de Lorimier, Gatineau, QC J8Y 3E1, Canada",24,https://fechimm.coop/en/cooperatives/faubourg,
,-73.5564375,45.5305058,,Co-operative Housing,,,,"2060 Rue Harmony, Montréal, QC H2K 3P8, Canada",18,https://fechimm.coop/en/cooperatives/faubourg-quebec,
,-73.5718232,45.4553441,,Co-operative Housing,,,,"5100 Rue de Verdun, Montréal, QC H4G 3L7, Canada",21,https://fechimm.coop/en/cooperatives/fenetre-des-familles-fieres-f,
,-73.6230988,45.6197283,,Co-operative Housing,,,,"12370 Avenue St Jacques, Montréal-Nord, QC H1G 3T6, Canada",18,https://fechimm.coop/en/cooperatives/fe-a-cheval,
,-73.5671531,45.5481481,,Co-operative Housing,,,,"4819 Place Henri-Valade, Montréal, QC H1Y 3G7, Canada",24,https://fechimm.coop/en/cooperatives/feuille-de-printemps,
,-73.7050387,45.5706303,,Co-operative Housing,,,,"2-778 Avenue de Bois-de-Boulogne, Laval, QC H7N 4E9, Canada",39,https://fechimm.coop/en/cooperatives/fief-du-mentor,
,-73.6003970,45.6304676,,Co-operative Housing,,,,"7505 Rue Mariana Jodoin, Montréal, QC H1E 6S9, Canada",24,https://fechimm.coop/en/cooperatives/fil-d-ariane,
,-73.6503663,45.4981813,,Co-operative Housing,,,,"4955 Rue Buchan, Montréal, QC H4P 2R9, Canada",44,https://fechimm.coop/en/cooperatives/fleur-de-l-ile,
,-73.5108475,45.6122022,,Co-operative Housing,,,,"24 Avenue David # 1A, Montréal-Est, QC H1L 6T1, Canada",66,https://fechimm.coop/en/cooperatives/fleuve-de-l-espoir,
,-73.5576732,45.4777681,,Co-operative Housing,,,,"558 Rue Hall, Montréal, QC H3K 1X9, Canada",,https://fechimm.coop/en/cooperatives/fortune,
,-73.5787280,45.4829287,,Co-operative Housing,,,,"625 Avenue Atwater, Montréal, QC H3J 2T8, Canada",25,https://fechimm.coop/en/cooperatives/fou-rire-du-sud-ouest,
,-73.6456312,45.4233572,,Co-operative Housing,,,,"9397 Rue Francoeur, LaSalle, QC H8R 2G5, Canada",19,https://fechimm.coop/en/cooperatives/francoeur,
,-73.6082035,45.5742583,,Co-operative Housing,,,,"8401 Boulevard Pie-IX, Montréal, QC H1Z 3T8, Canada",,https://fechimm.coop/en/cooperatives/la-fraternite-micheloise,
,-73.5708100,45.5372006,,Co-operative Housing,,,,"4515 Rue Messier, Montréal, QC H2H 1K7, Canada",46,https://fechimm.coop/en/cooperatives/funambule,
,-73.5304089,45.6124289,,Co-operative Housing,,,,"5030 Rue de Contrecoeur bureau 200, Montréal-Est, QC H1K 0K7, Canada",247,https://fechimm.coop/en/cooperatives/fusion-verte,
,-73.5445021,45.5451752,,Co-operative Housing,,,,"Montreal, QC H1W 3Z3, Canada",21,https://fechimm.coop/en/cooperatives/futambule,
,-73.5889580,45.4760960,,Co-operative Housing,,,,"695 Rue Lacasse, Montréal, QC H4C 3M7, Canada",45,https://fechimm.coop/en/cooperatives/galerie-d-montreal,
,-73.5582596,45.5227677,,Co-operative Housing,,,,"Montreal, QC H2L 1T8, Canada",18,https://fechimm.coop/en/cooperatives/gamins-gamines,
,-73.5808253,45.4921446,,Co-operative Housing,,,,"Montreal, QC H3G 2L1, Canada",32,https://fechimm.coop/en/cooperatives/gemini,
,-73.7621228,45.5585018,,Co-operative Housing,,,,"2100 Rue Mayfield, Laval, QC H7T 1K5, Canada",24,https://fechimm.coop/en/cooperatives/les-gens-heureux,
,-73.5572350,45.5347400,,Co-operative Housing,,,,"2328 Rue Frontenac, Montréal, QC H2K 2Z9, Canada",9,https://fechimm.coop/en/cooperatives/gilles-lauzon,
,-73.5742530,45.5535120,,Co-operative Housing,,,,"6-5525 Rue Lafond, Montréal, QC H1X 2X3, Canada",6,https://fechimm.coop/en/cooperatives/ginette-de-la-grave,
,-73.4970304,45.6383544,,Co-operative Housing,,,,"866 7e Ave, Pointe-aux-Trembles, QC H1B 4J3, Canada",6,https://fechimm.coop/en/cooperatives/giron-d-aile,
,-73.6069236,45.5306390,,Co-operative Housing,,,,"6415 Rue Saint-Dominique, Montréal, QC H2S 3A6, Canada",15,https://fechimm.coop/en/cooperatives/goelands-de-la-petite-patrie,
,-73.5554049,45.5132147,,Co-operative Housing,,,,"201-1000 Rue Labelle, Montréal, QC H2L 4B7, Canada",36,https://fechimm.coop/en/cooperatives/gonthier,
,-73.5662334,45.4608319,,Co-operative Housing,,,,"208 Rue Gordon, Verdun, QC H4G 2R3, Canada",5,https://fechimm.coop/en/cooperatives/de-la-rue-gordon,
,-73.6292740,45.5110399,,Co-operative Housing,,,,"2710 Rue Goyer, Montréal, QC H3S 1H3, Canada",26,https://fechimm.coop/en/cooperatives/goyer,
,-73.6841160,45.5230191,,Co-operative Housing,,,,"1555 Rue Dutrisac, Saint-Laurent, QC H4L 4J6, Canada",23,https://fechimm.coop/en/cooperatives/grand-atlas,
,-73.5681865,45.4776496,,Co-operative Housing,,,,"01104 Rue Charlevoix, Montréal, QC H3K 2Z3, Canada",,https://fechimm.coop/en/cooperatives/grandchasou,
,-73.5628079,45.4832265,,Co-operative Housing,,,,"1850 Rue Richardson, Montréal, QC H3K 1G7, Canada",24,https://fechimm.coop/en/cooperatives/la-grande-maison-de-psc,
,-75.8559097,45.4068702,,Co-operative Housing,,,,"220 Rue Front, Gatineau, QC J9H 6H6, Canada",38,https://fechimm.coop/en/cooperatives/grande-rivi%C3%A8re-d&#39;aylmer,
,-73.5505337,45.5371205,,Co-operative Housing,,,,"2016 Rue Florian, Montréal, QC H2K 2P3, Canada",21,https://fechimm.coop/en/cooperatives/grand-menage,
,-73.5738435,45.4540651,,Co-operative Housing,,,,"691 Rue Melrose, Verdun, QC H4H 1T5, Canada",4,https://fechimm.coop/en/cooperatives/le-grand-quatre-de-verdun,
,-73.5465196,45.5273892,,Co-operative Housing,,,,"Montreal, QC H2K 2K9, Canada",8,https://fechimm.coop/en/cooperatives/grant-dufresne,
,-73.5585820,45.4921534,,Co-operative Housing,,,,"10-160 Rue Murray, Montréal, QC H3C 2C7, Canada",86,https://fechimm.coop/en/cooperatives/Griffin,
,-73.6139501,45.5468859,,Co-operative Housing,,,,"7440 Rue de Lanaudière, Montréal, QC H2E 1Y6, Canada",44,https://fechimm.coop/en/cooperatives/groupe-de-44,
,-73.5144410,45.6011630,,Co-operative Housing,,,,"8809 Rue Tellier, Montréal, QC H1L 3B5, Canada",9,https://fechimm.coop/en/cooperatives/groupe-des-12,
,-73.6168967,45.5491050,,Co-operative Housing,,,,"Montreal, QC H2E 3A5, Canada",23,https://fechimm.coop/en/cooperatives/guadeloupe,
,-73.4994583,45.6926997,,Co-operative Housing,,,,"Pointe-aux-Trembles, QC H1A 3R1, Canada",,https://fechimm.coop/en/cooperatives/habit-action-81,
,-73.5674475,45.5503887,,Co-operative Housing,,,,"3400 Boulevard Saint-Joseph Est, Montréal, QC H1X 1W6, Canada",32,https://fechimm.coop/en/cooperatives/habitanou,
,-73.5155789,45.5934849,,Co-operative Housing,,,,"1980 Rue Liébert, Montréal, QC H1L 5P6, Canada",14,https://fechimm.coop/en/cooperatives/harmonie-d-montreal,
,-73.7444058,45.4449015,,Co-operative Housing,,,,"375 Avenue Louise-Lamy, Dorval, QC H9S 5W6, Canada",33,https://fechimm.coop/en/cooperatives/haus-der-heimat,
,-75.8515913,45.4002234,,Co-operative Housing,,,,"62 Chemin Eardley, Gatineau, QC J9H 4K2, Canada",,https://fechimm.coop/en/cooperatives/de-la-haute-rive-d-aylmer,
,-73.6491425,45.4694774,,Co-operative Housing,,,,"5460 Avenue Walkley, Montréal, QC H4V 2M7, Canada",17,https://fechimm.coop/en/cooperatives/havre-de-paix,
,-73.5150249,45.6069322,,Co-operative Housing,,,,"9215 Avenue Souligny, Montréal, QC H1L 0A3, Canada",60,https://fechimm.coop/en/cooperatives/hermandad,
,-73.5877730,45.4805540,,Co-operative Housing,,,,"933 Rue Agnès, Montréal, QC H4C 2R2, Canada",6,https://fechimm.coop/en/cooperatives/de-l-hirondelle,
,-73.5671899,45.5496219,,Co-operative Housing,,,,"4707 Rue Euclide Brien, Montréal, QC H1X 3K4, Canada",24,https://fechimm.coop/en/cooperatives/hispano-america,
,-73.5385885,45.5449476,,Co-operative Housing,,,,"1439 Rue Nicolet, Montréal, QC H1W 3K3, Canada",9,https://fechimm.coop/en/cooperatives/hochelaga-maisonneuve,
,-73.5584759,45.5381022,,Co-operative Housing,,,,"2575 Rue Hogan, Montréal, QC H2K 2T5, Canada",14,https://fechimm.coop/en/cooperatives/hogan-hogan,
,-73.3759770,45.4713838,,Co-operative Housing,,,,"3260 Boulevard Mountainview, Saint-Hubert, QC J3Y 5N3, Canada",11,https://fechimm.coop/en/cooperatives/les-hubertins,
,-73.5426058,45.5467054,,Co-operative Housing,,,,"1852 Avenue Valois, Montréal, QC H1W 3M4, Canada",8,https://fechimm.coop/en/cooperatives/huit-reflets,
,-73.6562813,45.5752083,,Co-operative Housing,,,,"2215 Boul Henri-Bourassa E, Montréal, QC H2B 1T1, Canada",46,https://fechimm.coop/en/cooperatives/ile-de-la-visitation,
,-73.5609072,45.5282795,,Co-operative Housing,,,,"2205 Rue Dorion, Montréal, QC H2K 4B4, Canada",7,https://fechimm.coop/en/cooperatives/imprevu-i-et-ii,
,-73.5590772,45.5309685,,Co-operative Housing,,,,"2245 Rue Parthenais, Montréal, QC H2K 3T3, Canada",24,https://fechimm.coop/en/cooperatives/inattendue,
,-73.6855690,45.4468620,,Co-operative Housing,,,,"1-942 24e Avenue, Lachine, QC H8S 3W7, Canada",61,https://fechimm.coop/en/cooperatives/jardin-d-eden,
,-73.5808253,45.4921446,,Co-operative Housing,,,,"Montreal, QC H3G 2K8, Canada",35,https://fechimm.coop/en/cooperatives/jardin-du-soleil,
,-73.5478627,45.5516502,,Co-operative Housing,,,,"2427 Avenue Jeanne-d'Arc, Montréal, QC H1W 3V8, Canada",17,https://fechimm.coop/en/cooperatives/jeanne-d-arc,
,-73.5699820,45.5087560,,Co-operative Housing,,,,"2080 B Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",41,https://fechimm.coop/en/cooperatives/jeanne-mance,
,-73.5747562,45.4838759,,Co-operative Housing,,,,"2414 Rue Workman, Montréal, QC H3J 1L6, Canada",6,https://fechimm.coop/en/cooperatives/jerome-leroyer-de-la-dauversiere,
,-73.5531973,45.5155886,,Co-operative Housing,,,,"1000 R. Atateken Bureau 201, Montréal, QC H2L 3K5, Canada",55,https://fechimm.coop/en/cooperatives/joie%20de%20rosemont,
,-73.5435853,45.5445667,,Co-operative Housing,,,,"1833 Rue Joliette, Montréal, QC H1W 3G2, Canada",71,https://fechimm.coop/en/cooperatives/jolie-fontaine-d-hochelaga,
,-73.8741860,45.4724871,,Co-operative Housing,,,,"Rue de Jouvence, Montréal, QC H9H, Canada",,https://fechimm.coop/en/cooperatives/jouvence,
,-73.5687233,45.4661900,,Co-operative Housing,,,,"3794 Rue Gertrude, Verdun, QC H4G 1R5, Canada",12,https://fechimm.coop/en/cooperatives/joyeux-lurons,
,-73.6053626,45.5228425,,Co-operative Housing,,,,"5725 Rue Hutchison, Montréal, QC H2V 4B5, Canada",14,https://fechimm.coop/en/cooperatives/la-jurande,
,-73.5972393,45.5196177,,Co-operative Housing,,,,"369 Rue Labadie, Montréal, QC H2V 2J9, Canada",4,https://fechimm.coop/en/cooperatives/labadie,
,-73.5580124,45.5192799,,Co-operative Housing,,,,"1561 Rue Montcalm, Montréal, QC H2L 3H3, Canada",,https://fechimm.coop/en/cooperatives/basse-cour-de-st-jacques,
,-75.7465276,45.4404868,,Co-operative Housing,,,,"193 Rue Fontaine, Gatineau, QC J8Y 2C8, Canada",30,https://fechimm.coop/en/cooperatives/lac-des-fees,
,-73.7129230,45.5264503,,Co-operative Housing,,,,"11975 Rue Dulongpré, Montréal, QC H4J 2N3, Canada",33,https://fechimm.coop/en/cooperatives/lachapelle-de-cartierville,
,-73.7062456,45.4385510,,Co-operative Housing,,,,"145 45e Avenue, Lachine, QC H8T 2L8, Canada",23,https://fechimm.coop/en/cooperatives/lachine-ouest,
,-73.7058121,45.4394723,,Co-operative Housing,,,,"180 45e Avenue, Lachine, QC H8T 2L9, Canada",20,https://fechimm.coop/en/cooperatives/lac-st-louis-de-lachine,
,-73.5396913,45.5454974,,Co-operative Housing,,,,"3746 Rue Adam, Montréal, QC H1W 1Z4, Canada",18,https://fechimm.coop/en/cooperatives/la-liberte-d-montreal,
,-73.6584990,45.5710242,,Co-operative Housing,,,,"1885 Boul Henri-Bourassa E, Montréal, QC H2B 1R9, Canada",24,https://fechimm.coop/en/cooperatives/la-paix,
,-73.6545099,45.5533675,,Co-operative Housing,,,,"106-650 Rue Sauvé E, Montréal, QC H2C 1Y6, Canada",40,https://fechimm.coop/en/cooperatives/la-source,
,-73.5920527,45.5245642,,Co-operative Housing,,,,"5109 Avenue Casgrain, Montréal, QC H2T 1W8, Canada",8,https://fechimm.coop/en/cooperatives/laurier,
,-73.5394771,45.5403852,,Co-operative Housing,,,,"565 Rue Darling, Montréal, QC H1W 3Y3, Canada",24,https://fechimm.coop/en/cooperatives/la-legende,
,-73.5567134,45.4781224,,Co-operative Housing,,,,"507 Rue Fortune, Montréal, QC H3K 2R7, Canada",13,https://fechimm.coop/en/cooperatives/peuplier-de-psc,
,-73.5932345,45.5015977,,Co-operative Housing,,,,"Mount Royal Park, 1260 Chemin Remembrance, Montréal, QC H3H 1A2, Canada",12,https://fechimm.coop/en/cooperatives/erable-chi,
,-73.5750831,45.5095179,,Co-operative Housing,,,,"Montreal, QC H2X 2G9, Canada",,https://fechimm.coop/en/cooperatives/les-colonnes,
,-73.5858277,45.4749943,,Co-operative Housing,,,,"334 Rue Sainte-Marguerite, Montréal, QC H4C 2W6, Canada",13,https://fechimm.coop/en/cooperatives/les-mousquetaires-d-montreal,
,-73.6068353,45.5831274,,Co-operative Housing,,,,"Saint-Leonard, QC H1R 1P5, Canada",,https://fechimm.coop/en/cooperatives/les-voisins-de-viau-robert,
,-73.5590190,45.5305870,,Co-operative Housing,,,,"Coop Lézarts, 2220 Rue Parthenais bureau 315, Montréal, QC H2K 3T4, Canada",33,https://fechimm.coop/en/cooperatives/lezarts,
,-73.5821126,45.4739073,,Co-operative Housing,,,,"4283 Rue Saint-Ambroise, Montréal, QC H4C 2E4, Canada",14,https://fechimm.coop/en/cooperatives/le-lien,
,-73.5848003,45.4784610,,Co-operative Housing,,,,"3982 Rue Saint-Jacques, Montréal, QC H4C 1H8, Canada",5,https://fechimm.coop/en/cooperatives/des-lilas,
,-73.6550929,45.5765330,,Co-operative Housing,,,,"2385 Boul Henri-Bourassa E, Montréal, QC H2B 1T4, Canada",56,https://fechimm.coop/en/cooperatives/coop-de-lille,
,-73.5128050,45.5948179,,Co-operative Housing,,,,"8370 Rue Arthur-Buies, Montréal, QC H1L 3G7, Canada",14,https://fechimm.coop/en/cooperatives/le-lingot-d-or,
,-73.5782958,45.4833839,,Co-operative Housing,,,,"2616 Avenue Lionel-Groulx, Montréal, QC H3J 1J8, Canada",6,https://fechimm.coop/en/cooperatives/lionel-groulx,
,-73.6055766,45.5261271,,Co-operative Housing,,,,"5900 Rue Waverly, Montréal, QC H2T 2Y3, Canada",12,https://fechimm.coop/en/cooperatives/la-loge,
,-73.5582642,45.5198163,,Co-operative Housing,,,,"1612 Rue Beaudry, Montréal, QC H2L 3E7, Canada",6,https://fechimm.coop/en/cooperatives/logereste,
,-73.6228498,45.5822779,,Co-operative Housing,,,,"4200 50e Rue, Montréal, QC H1Z 1J5, Canada",8,https://fechimm.coop/en/cooperatives/loge-unis,
,-73.5587565,45.5203164,,Co-operative Housing,,,,"1669 Rue Beaudry, Montréal, QC H2L 3E8, Canada",6,https://fechimm.coop/en/cooperatives/logimage,
,-73.5583705,45.5522807,,Co-operative Housing,,,,"4404 Place Guillet, Montréal, QC H1X 3L3, Canada",24,https://fechimm.coop/en/cooperatives/los-andes,
,-73.6353209,45.5449251,,Co-operative Housing,,,,"8502A Rue Berri, Montréal, QC H2P 2Z4, Canada",5,https://fechimm.coop/en/cooperatives/lotus,
,-73.5641888,45.4807561,,Co-operative Housing,,,,"2-2115 Rue de Châteauguay, Montréal, QC H3K 1K7, Canada",,https://fechimm.coop/en/cooperatives/Louis-Cyr,
,-73.5372060,45.5716212,,Co-operative Housing,,,,"5849a Rue Hochelaga, Montréal, QC H1N 1W9, Canada",14,https://fechimm.coop/en/cooperatives/louis-veuillot,
,-73.6282752,45.5493816,,Co-operative Housing,,,,"8310 Ave Christophe-Colomb, Montreal, QC H2P 1X3, Canada",19,https://fechimm.coop/en/cooperatives/luangphrabang,
,-73.5399389,45.5592405,,Co-operative Housing,,,,"4833 Rue de Rouen, Montréal, QC H1V 1H6, Canada",24,https://fechimm.coop/en/cooperatives/main-dans-la-main-hochelaga-maisonneuve,
,-73.2779389,45.8813844,,Co-operative Housing,,,,"4 Pl du Phare, Lavaltrie, QC J5T 1C4, Canada",51,https://fechimm.coop/en/cooperatives/maison-cooperative-de-lavaltrie,
,-73.6351412,45.5023615,,Co-operative Housing,,,,"6555 Chemin de la Côte-des-Neiges, Montréal, QC H3S 2A5, Canada",8,https://fechimm.coop/en/cooperatives/maison-de-sienne,
,-73.5805070,45.4812400,,Co-operative Housing,,,,"3456 Rue Delisle, Montréal, QC H4C 1N1, Canada",6,https://fechimm.coop/en/cooperatives/malgre-tout-de-st-henri,
,-73.5838713,45.4810818,,Co-operative Housing,,,,"711 Rue Bourget, Montréal, QC H4C 2M6, Canada",60,https://fechimm.coop/en/cooperatives/manoir-bourget,
,-73.5704101,45.4796569,,Co-operative Housing,,,,"2560 Rue Augustin-Cantin, Montréal, QC H3K 1C8, Canada",16,https://fechimm.coop/en/cooperatives/la-manufacture,
,-73.5773355,45.5120045,,Co-operative Housing,,,,"3736 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",12,https://fechimm.coop/en/cooperatives/margaret-morris,
,-73.5821622,45.5196300,,Co-operative Housing,,,,"4275 Avenue Coloniale, Montréal, QC H2W 2C3, Canada",36,https://fechimm.coop/en/cooperatives/marie-anne,
,-73.5663665,45.5197934,,Co-operative Housing,,,,"853 Rue Sherbrooke E, Montréal, QC H2L 1K6, Canada",5,https://fechimm.coop/en/cooperatives/marie-gerin-lajoie,
,-73.5593317,45.5490473,,Co-operative Housing,,,,"4030 Rue Joliette, Montréal, QC H1X 3H9, Canada",18,https://fechimm.coop/en/cooperatives/la-mariniere,
,-73.5456105,45.5406480,,Co-operative Housing,,,,"1775 Rue Dézéry, Montréal, QC H1W 2S1, Canada",32,https://fechimm.coop/en/cooperatives/le-martinet,
,-73.5402500,45.5518141,,Co-operative Housing,,,,"Avenue de la Salle, Montréal, QC H1V, Canada",10,https://fechimm.coop/en/cooperatives/en-menage,
,-73.7110502,45.5273944,,Co-operative Housing,,,,"11940 Rue Michel Sarrazin, Montréal, QC H4J 2G7, Canada",27,https://fechimm.coop/en/cooperatives/michel-sarrazin-cartierville,
,-73.5921781,45.5252478,,Co-operative Housing,,,,"106-5161 Avenue de Gaspé, Montréal, QC H2T 2A1, Canada",92,https://fechimm.coop/en/cooperatives/mile-end,
,-73.5610578,45.4762130,,Co-operative Housing,,,,"642 Rue d'Hibernia, Montréal, QC H3K 2T4, Canada",18,https://fechimm.coop/en/cooperatives/du-milieu,
,-73.6350198,45.5046093,,Co-operative Housing,,,,"3330 Rue Goyer, Montréal, QC H3S 1J1, Canada",,https://fechimm.coop/en/cooperatives/Mille%20Visages%20(Les),
,-73.5753985,45.5103966,,Co-operative Housing,,,,"3575 Du Parc, Montréal, QC H2X 4A9, Canada",32,https://fechimm.coop/en/cooperatives/milton-parc,
,-73.5547519,45.5280838,,Co-operative Housing,,,,"2158 Rue Disraeli, Montréal, QC H2K 4N4, Canada",20,https://fechimm.coop/en/cooperatives/mine-de-rien,
,-73.5210480,45.5950442,,Co-operative Housing,,,,"8111 Avenue Souligny, Montréal, QC H1L 6L2, Canada",32,https://fechimm.coop/en/cooperatives/mission-latina,
,-73.5761614,45.4815936,,Co-operative Housing,,,,"313 Rue de Lévis, Montréal, QC H3J 2V7, Canada",22,https://fechimm.coop/en/cooperatives/des-moissons,
,-73.6049242,45.4499859,,Co-operative Housing,,,,"Montreal, QC H4E 4N8, Canada",19,https://fechimm.coop/en/cooperatives/monde-a-l-envers,
,-73.5531828,45.5155722,,Co-operative Housing,,,,"1000 R. Atateken #101, Montréal, QC H2L 3K5, Canada",88,https://fechimm.coop/en/cooperatives/la-montagne-verte,
,-75.7620336,45.4593522,,Co-operative Housing,,,,"19 Rue des Ormes, Gatineau, QC J8Y 6K5, Canada",26,https://fechimm.coop/en/cooperatives/mont-bleu,
,-73.5582656,45.5193759,,Co-operative Housing,,,,"1581 Rue Montcalm, Montréal, QC H2L 3H3, Canada",11,https://fechimm.coop/en/cooperatives/montcalm-i,
